locus_tag	ftype	length_bp	gene	EC_number	COG	product
EFGH_00968	CDS	1185				hypothetical protein
EFGH_00969	CDS	1272				hypothetical protein
EFGH_00970	CDS	1242	mdtM			Multidrug resistance protein MdtM
EFGH_00971	CDS	966				ISNCY family transposase ISRor2
EFGH_00972	CDS	1224	gabD1_1	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] 1
EFGH_00973	CDS	141	gabD1_2	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] 1
EFGH_00974	CDS	165				hypothetical protein
EFGH_00975	CDS	702				hypothetical protein
EFGH_00976	CDS	333	symE_1	3.1.-.-		Toxic protein SymE
EFGH_00977	CDS	1389	hsdS		COG0732	Type-1 restriction enzyme EcoKI specificity protein
EFGH_00978	CDS	141	hsdM_1	2.1.1.72	COG0286	Type I restriction enzyme EcoKI M protein
EFGH_00979	CDS	1398	hsdM_2	2.1.1.72	COG0286	Type I restriction enzyme EcoKI M protein
EFGH_00980	CDS	3510				hypothetical protein
EFGH_00981	CDS	915	mrr		COG1715	Mrr restriction system protein
EFGH_00982	CDS	288				hypothetical protein
EFGH_00983	CDS	303				hypothetical protein
EFGH_00984	CDS	957	yjiA	3.6.-.-	COG0523	P-loop guanosine triphosphatase YjiA
EFGH_00985	CDS	204				hypothetical protein
EFGH_00986	CDS	2151	btsT		COG1966	Pyruvate/proton symporter BtsT
EFGH_00987	CDS	600				hypothetical protein
EFGH_00988	CDS	1086	tsr_2		COG0840	Methyl-accepting chemotaxis protein I
EFGH_00989	CDS	2292	mdoB	2.7.8.20		Phosphoglycerol transferase I
EFGH_00990	CDS	462				hypothetical protein
EFGH_00991	CDS	738	dnaC_1		COG1484	DNA replication protein DnaC
EFGH_00992	CDS	540	dnaT			Primosomal protein 1
EFGH_00993	CDS	474				hypothetical protein
EFGH_00994	CDS	945	yjjP		COG2966	Inner membrane protein YjjP
EFGH_00995	CDS	726	yjjQ			Putative transcription factor YjjQ
EFGH_00996	CDS	675	bglJ		COG2197	Transcriptional activator protein BglJ
EFGH_00997	CDS	459				hypothetical protein
EFGH_00998	CDS	789	fhuF		COG4114	Ferric iron reductase protein FhuF
EFGH_00999	CDS	1065				hypothetical protein
EFGH_01000	CDS	237				hypothetical protein
EFGH_01001	tRNA	87				tRNA-Leu(cag)
EFGH_01002	tRNA	87				tRNA-Leu(cag)
EFGH_01003	tRNA	87				tRNA-Leu(cag)
EFGH_01004	CDS	1029	rsmC	2.1.1.172	COG2813	Ribosomal RNA small subunit methyltransferase C
EFGH_01005	CDS	438	holD	2.7.7.7	COG3050	DNA polymerase III subunit psi
EFGH_01006	CDS	447	rimI	2.3.1.266	COG0456	[Ribosomal protein S18]-alanine N-acetyltransferase
EFGH_01007	CDS	681	yjjG	3.1.3.5	COG1011	Pyrimidine 5'-nucleotidase YjjG
EFGH_01008	CDS	1590	prfC		COG4108	Peptide chain release factor RF3
EFGH_01009	CDS	618	osmY_1		COG2823	Osmotically-inducible protein Y
EFGH_01010	CDS	162				hypothetical protein
EFGH_01011	CDS	1095				hypothetical protein
EFGH_01012	CDS	774	yjjV	3.1.-.-	COG0084	putative metal-dependent hydrolase YjjV
EFGH_01013	CDS	864	yjjW	1.97.1.-	COG1180	Putative glycyl-radical enzyme activating enzyme YjjW
EFGH_01014	CDS	1551	yjjI			putative protein YjjI
EFGH_01015	CDS	780	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
EFGH_01016	CDS	1323	deoA	2.4.2.4	COG0213	Thymidine phosphorylase
EFGH_01017	CDS	1224	deoB	5.4.2.7	COG1015	Phosphopentomutase
EFGH_01018	CDS	720	deoD_1	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type
EFGH_01019	CDS	486	rayT		COG1943	REP-associated tyrosine transposase
EFGH_01020	CDS	1017	lplA	6.3.1.20	COG0095	Lipoate-protein ligase A
EFGH_01021	CDS	645	ytjB		COG3726	putative inner membrane protein Smp
EFGH_01022	CDS	969	serB	3.1.3.3	COG0560	Phosphoserine phosphatase
EFGH_01023	CDS	1383	radA	3.6.4.-	COG1066	DNA repair protein RadA
EFGH_01024	CDS	1233	nadR		COG1056	Trifunctional NAD biosynthesis/regulator protein NadR
EFGH_01025	CDS	1668	ettA		COG0488	Energy-dependent translational throttle protein EttA
EFGH_01026	CDS	1938	slt	4.2.2.-	COG0741	Soluble lytic murein transglycosylase
EFGH_01027	CDS	327	trpR		COG2973	Trp operon repressor
EFGH_01028	CDS	336		3.6.1.-		Inosine/xanthosine triphosphatase
EFGH_01029	tRNA	94				tRNA-Arg(cct)
EFGH_01030	CDS	870	rob_1		COG2207	Right origin-binding protein
EFGH_01031	CDS	108				hypothetical protein
EFGH_01032	CDS	489				hypothetical protein
EFGH_01033	CDS	690	creB		COG0745	Transcriptional regulatory protein CreB
EFGH_01034	CDS	1425	creC	2.7.13.3	COG0642	Sensor protein CreC
EFGH_01035	CDS	1350	creD		COG4452	Inner membrane protein CreD
EFGH_01036	CDS	657				hypothetical protein
EFGH_01037	CDS	465				hypothetical protein
EFGH_01038	CDS	558				hypothetical protein
EFGH_01039	CDS	2091	fimD_1		COG3188	Outer membrane usher protein FimD
EFGH_01040	CDS	684	lpfB			putative fimbrial chaperone LpfB
EFGH_01041	CDS	546	fimF_1			Protein FimF
EFGH_01042	CDS	672	iprA_1			Inhibitor of hydrogen peroxide resistance
EFGH_01043	CDS	495				hypothetical protein
EFGH_01044	CDS	717	arcA_2		COG0745	Aerobic respiration control protein ArcA
EFGH_01045	CDS	687	trmL_2	2.1.1.207		tRNA (cytidine(34)-2'-O)-methyltransferase
EFGH_01046	CDS	2463	thrA		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
EFGH_01047	CDS	930	thrB	2.7.1.39	COG0083	Homoserine kinase
EFGH_01048	CDS	1287	thrC	4.2.3.1	COG0498	Threonine synthase
EFGH_01049	CDS	774	yaaA		COG3022	Peroxide stress resistance protein YaaA
EFGH_01050	CDS	1431	alsT_1		COG1115	Amino-acid carrier protein AlsT
EFGH_01051	CDS	954	talB	2.2.1.2	COG0176	Transaldolase B
EFGH_01052	CDS	591	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
EFGH_01053	CDS	567	satP		COG1584	Succinate-acetate/proton symporter SatP
EFGH_01054	CDS	714				hypothetical protein
EFGH_01055	CDS	405				hypothetical protein
EFGH_01056	CDS	1917	dnaK_2		COG0443	Chaperone protein DnaK
EFGH_01057	CDS	1140	dnaJ		COG0484	Chaperone protein DnaJ
EFGH_01058	CDS	948	ybdO_1			putative HTH-type transcriptional regulator YbdO
EFGH_01059	CDS	345				hypothetical protein
EFGH_01060	CDS	534				hypothetical protein
EFGH_01061	CDS	444				hypothetical protein
EFGH_01062	CDS	2100				hypothetical protein
EFGH_01063	CDS	1092				hypothetical protein
EFGH_01064	CDS	1863				hypothetical protein
EFGH_01065	CDS	705	iprA_2			Inhibitor of hydrogen peroxide resistance
EFGH_01066	CDS	543	elfA			Laminin-binding fimbrial subunit ElfA
EFGH_01067	CDS	687	sfmC_1			putative fimbrial chaperone SfmC
EFGH_01068	CDS	921	elfC_1		COG3188	putative outer membrane usher protein ElfC
EFGH_01069	CDS	1032	elfC_2		COG3188	putative outer membrane usher protein ElfC
EFGH_01070	CDS	555	fimD_2		COG3188	Outer membrane usher protein FimD
EFGH_01071	CDS	1008	sfmH_1			putative fimbrial-like protein SfmH
EFGH_01072	CDS	546	ycbU		COG3539	putative fimbrial-like protein YcbU
EFGH_01073	CDS	519	fimF_2			Protein FimF
EFGH_01074	CDS	732	ycbF		COG3121	putative fimbrial chaperone YcbF
EFGH_01075	CDS	846				hypothetical protein
EFGH_01076	CDS	288				hypothetical protein
EFGH_01077	CDS	450				hypothetical protein
EFGH_01078	CDS	996	leuO_1			HTH-type transcriptional regulator LeuO
EFGH_01079	CDS	306				hypothetical protein
EFGH_01080	CDS	1719	assT_1	2.8.2.22		Arylsulfate sulfotransferase AssT
EFGH_01081	CDS	1563	mggB	3.1.3.-	COG0737	Mannosylglucosyl-3-phosphoglycerate phosphatase
EFGH_01082	CDS	762				hypothetical protein
EFGH_01083	CDS	1494		3.1.6.-	COG3119	N-acetylgalactosamine-6-O-sulfatase
EFGH_01084	CDS	1191	chuR_1	1.1.99.-	COG0641	Anaerobic sulfatase-maturating enzyme
EFGH_01085	CDS	984				hypothetical protein
EFGH_01086	CDS	1716	assT_2	2.8.2.22		Arylsulfate sulfotransferase AssT
EFGH_01087	CDS	1167	nhaA		COG3004	Na(+)/H(+) antiporter NhaA
EFGH_01088	CDS	894	nhaR		COG0583	Transcriptional activator protein NhaR
EFGH_01089	CDS	2040				hypothetical protein
EFGH_01090	CDS	1374	xylP			Isoprimeverose transporter
EFGH_01091	CDS	264	rpsT		COG0268	30S ribosomal protein S20
EFGH_01092	CDS	939	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
EFGH_01093	CDS	2835	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
EFGH_01094	CDS	501	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
EFGH_01095	CDS	450	fkpB	5.2.1.8	COG1047	FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase
EFGH_01096	CDS	951	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
EFGH_01097	CDS	1203				hypothetical protein
EFGH_01098	CDS	921	rihC	3.2.-.-	COG1957	Non-specific ribonucleoside hydrolase RihC
EFGH_01099	CDS	687	citB		COG4565	Transcriptional regulatory protein CitB
EFGH_01100	CDS	1659	citA	2.7.13.3	COG3290	Sensor histidine kinase CitA
EFGH_01101	CDS	720				hypothetical protein
EFGH_01102	CDS	327			COG3171	putative protein
EFGH_01103	CDS	720	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
EFGH_01104	CDS	1053	mutY	3.2.2.31	COG1194	Adenine DNA glycosylase
EFGH_01105	CDS	276	yggX		COG2924	putative Fe(2+)-trafficking protein
EFGH_01106	CDS	1086	mltC	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase C
EFGH_01107	CDS	1257	nupG			Nucleoside permease NupG
EFGH_01108	CDS	816	speC_1	4.1.1.17	COG1982	Constitutive ornithine decarboxylase
EFGH_01109	CDS	1254	speC_2	4.1.1.17	COG1982	Constitutive ornithine decarboxylase
EFGH_01110	CDS	708				hypothetical protein
EFGH_01111	tRNA	76				tRNA-Phe(gaa)
EFGH_01112	CDS	285	intS_1		COG0582	Prophage integrase IntS
EFGH_01113	CDS	174				hypothetical protein
EFGH_01114	CDS	318				hypothetical protein
EFGH_01115	CDS	267	imm_1			Colicin-E7 immunity protein
EFGH_01116	CDS	279	imm_2			Colicin-E7 immunity protein
EFGH_01117	CDS	504				hypothetical protein
EFGH_01118	CDS	525				hypothetical protein
EFGH_01119	CDS	651				hypothetical protein
EFGH_01120	CDS	684	malT_2			HTH-type transcriptional regulator MalT
EFGH_01121	CDS	558				hypothetical protein
EFGH_01122	CDS	1500	steT		COG0531	Serine/threonine exchanger SteT
EFGH_01123	CDS	267				hypothetical protein
EFGH_01124	CDS	111				hypothetical protein
EFGH_01125	CDS	1302	puuB	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
EFGH_01126	CDS	1485	feaB	1.2.1.39	COG1012	Phenylacetaldehyde dehydrogenase
EFGH_01127	CDS	381	iraD			Anti-adapter protein IraD
EFGH_01128	CDS	486	hcp1_1		COG3157	Protein hcp1
EFGH_01129	CDS	924	pgdA	3.5.1.-		Peptidoglycan deacetylase
EFGH_01130	CDS	1305	exuT_1			Hexuronate transporter
EFGH_01131	CDS	1185	uxuA	4.2.1.8	COG1312	Mannonate dehydratase
EFGH_01132	CDS	1473	por_1	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
EFGH_01133	CDS	1413	uxaC	5.3.1.12	COG1904	Uronate isomerase
EFGH_01134	CDS	1056				hypothetical protein
EFGH_01135	CDS	1857	gss		COG0754	Bifunctional glutathionylspermidine synthetase/amidase
EFGH_01136	CDS	867	yghU	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YghU
EFGH_01137	CDS	711				hypothetical protein
EFGH_01138	CDS	1053			COG0614	putative protein
EFGH_01139	CDS	249	hybG		COG0298	Hydrogenase maturation factor HybG
EFGH_01140	CDS	342	hybF		COG0375	Hydrogenase maturation factor HybF
EFGH_01141	CDS	489	hybE			Hydrogenase-2 operon protein HybE
EFGH_01142	CDS	495	hybD	3.4.23.-	COG0680	Hydrogenase 2 maturation protease
EFGH_01143	CDS	1704	hybC	1.12.99.6	COG0374	Hydrogenase-2 large chain
EFGH_01144	CDS	1179	hybB		COG5557	putative Ni/Fe-hydrogenase 2 b-type cytochrome subunit
EFGH_01145	CDS	987	fdnH		COG0437	Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit
EFGH_01146	CDS	1119	hybO	1.12.99.6	COG1740	Hydrogenase-2 small chain
EFGH_01147	CDS	288				hypothetical protein
EFGH_01148	CDS	333				hypothetical protein
EFGH_01149	CDS	1296				hypothetical protein
EFGH_01150	CDS	495				hypothetical protein
EFGH_01151	CDS	504				hypothetical protein
EFGH_01152	CDS	411				hypothetical protein
EFGH_01153	CDS	405				hypothetical protein
EFGH_01154	CDS	885	yghA	1.-.-.-		putative oxidoreductase YghA
EFGH_01155	CDS	426	exbD		COG0848	Biopolymer transport protein ExbD
EFGH_01156	CDS	735	exbB		COG0811	Biopolymer transport protein ExbB
EFGH_01157	CDS	138				hypothetical protein
EFGH_01158	CDS	1188	metC	4.4.1.13	COG0626	Cystathionine beta-lyase MetC
EFGH_01159	CDS	660	yghB		COG0586	Inner membrane protein YghB
EFGH_01160	CDS	921	rhaS_2			HTH-type transcriptional activator RhaS
EFGH_01161	CDS	1164	yqhD	1.1.1.-	COG1979	Alcohol dehydrogenase YqhD
EFGH_01162	CDS	525	dkgA_1	1.1.1.274	COG0656	2,5-diketo-D-gluconic acid reductase A
EFGH_01163	CDS	228	dkgA_2	1.1.1.274	COG0656	2,5-diketo-D-gluconic acid reductase A
EFGH_01164	CDS	1455	yflS		COG0471	Putative malate transporter YflS
EFGH_01165	CDS	456				hypothetical protein
EFGH_01166	CDS	2172				hypothetical protein
EFGH_01167	CDS	1422				hypothetical protein
EFGH_01168	CDS	1425				hypothetical protein
EFGH_01169	CDS	984				hypothetical protein
EFGH_01170	CDS	384				hypothetical protein
EFGH_01171	CDS	693				hypothetical protein
EFGH_01172	CDS	147				hypothetical protein
EFGH_01173	CDS	1413	ftsP		COG2132	Cell division protein FtsP
EFGH_01174	CDS	738	plsC	2.3.1.51	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
EFGH_01175	CDS	2259	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
EFGH_01176	CDS	867	rhaS_3			HTH-type transcriptional activator RhaS
EFGH_01177	CDS	393	ygiW_1		COG3111	Protein YgiW
EFGH_01178	CDS	660	qseB			Transcriptional regulatory protein QseB
EFGH_01179	CDS	1350	qseC_1	2.7.13.3		Sensor protein QseC
EFGH_01180	CDS	357	mdaB	1.6.5.10	COG2249	NADPH:quinone oxidoreductase MdaB
EFGH_01181	CDS	315	ygiN	1.-.-.-	COG1359	putative quinol monooxygenase YgiN
EFGH_01182	CDS	1893	parE	5.6.2.2	COG0187	DNA topoisomerase 4 subunit B
EFGH_01183	CDS	582				hypothetical protein
EFGH_01184	CDS	828	cpdA	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
EFGH_01185	CDS	423				hypothetical protein
EFGH_01186	CDS	633	nudF	3.6.1.13		ADP-ribose pyrophosphatase
EFGH_01187	CDS	1470	tolC_1			Outer membrane protein TolC
EFGH_01188	CDS	672				hypothetical protein
EFGH_01189	CDS	1164	ygiC	6.3.1.-	COG0754	Putative acid--amine ligase YgiC
EFGH_01190	CDS	789	ygiD	1.13.11.29	COG3384	4,5-DOPA dioxygenase extradiol
EFGH_01191	CDS	774	zupT		COG0428	Zinc transporter ZupT
EFGH_01192	CDS	177	yqiD			Protein YqiD
EFGH_01193	CDS	1797	assT_3	2.8.2.22		Arylsulfate sulfotransferase AssT
EFGH_01194	CDS	672	dsbL		COG0526	Thiol:disulfide interchange protein DsbL
EFGH_01195	CDS	678	dsbI		COG1495	Protein-disulfide oxidoreductase DsbI
EFGH_01196	CDS	654	ribB	4.1.99.12	COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase
EFGH_01197	CDS	297	ubiK		COG2960	Ubiquinone biosynthesis accessory factor UbiK
EFGH_01198	CDS	204	glgS			Surface composition regulator
EFGH_01199	CDS	621	yqiJ			Inner membrane protein YqiJ
EFGH_01200	CDS	1680	yqiK		COG2268	Inner membrane protein YqiK
EFGH_01201	CDS	1434	hldE		COG2870	Bifunctional protein HldE
EFGH_01202	CDS	2844	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
EFGH_01203	CDS	1401	ygiF	3.6.1.25	COG3025	Inorganic triphosphatase
EFGH_01204	CDS	615				hypothetical protein
EFGH_01205	CDS	1242	cca		COG0617	Multifunctional CCA protein
EFGH_01206	CDS	822	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
EFGH_01207	CDS	360	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
EFGH_01208	CDS	612	plsY	2.3.1.15	COG0344	putative glycerol-3-phosphate acyltransferase
EFGH_01209	CDS	1014	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
EFGH_01210	CDS	216	rpsU		COG0828	30S ribosomal protein S21
EFGH_01211	CDS	1746	dnaG	2.7.7.-	COG0358	DNA primase
EFGH_01212	CDS	1983	rpoD		COG0568	RNA polymerase sigma factor RpoD
EFGH_01213	CDS	507	mug	3.2.2.28	COG3663	G/U mismatch-specific DNA glycosylase
EFGH_01214	tRNA	76				tRNA-Met(cat)
EFGH_01215	CDS	768	yqjH	1.16.1.9	COG2375	NADPH-dependent ferric-chelate reductase
EFGH_01216	CDS	645	yqjI		COG1695	Transcriptional regulator YqjI
EFGH_01217	CDS	1569	trg		COG0840	Methyl-accepting chemotaxis protein III
EFGH_01218	CDS	1521	aer		COG0840	Aerotaxis receptor
EFGH_01219	CDS	1380	patA	2.6.1.82	COG4992	Putrescine aminotransferase
EFGH_01220	CDS	1104	fadH_1	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
EFGH_01221	CDS	699	fadH_2	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
EFGH_01222	CDS	198	fadH_3	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
EFGH_01223	CDS	1137	rlmG	2.1.1.174	COG2813	Ribosomal RNA large subunit methyltransferase G
EFGH_01224	CDS	498	ygjP	3.6.1.-	COG1451	UTP pyrophosphatase
EFGH_01225	CDS	693				hypothetical protein
EFGH_01226	CDS	999	iolU	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
EFGH_01227	CDS	969	alx		COG0861	Putative membrane-bound redox modulator Alx
EFGH_01228	CDS	1245	sstT		COG3633	Serine/threonine transporter SstT
EFGH_01229	CDS	663	yqjA		COG0586	Inner membrane protein YqjA
EFGH_01230	CDS	384	mzrA			Modulator protein MzrA
EFGH_01231	CDS	369	yqjC			Protein YqjC
EFGH_01232	CDS	306	yqjD		COG4575	putative protein YqjD
EFGH_01233	CDS	399	yqjE		COG5393	Inner membrane protein YqjE
EFGH_01234	CDS	300				hypothetical protein
EFGH_01235	CDS	486	yqjF		COG2259	Inner membrane protein YqjF
EFGH_01236	CDS	987	yqjG	1.8.5.7	COG0435	Glutathionyl-hydroquinone reductase YqjG
EFGH_01237	CDS	366	yhaH		COG3152	Inner membrane protein YhaH
EFGH_01238	CDS	897	yhaJ_2			HTH-type transcriptional regulator YhaJ
EFGH_01239	CDS	702	yhaK		COG1741	Pirin-like protein YhaK
EFGH_01240	CDS	165				hypothetical protein
EFGH_01241	CDS	1311				hypothetical protein
EFGH_01242	CDS	546	dlsT_1		COG0814	putative serine transporter
EFGH_01243	CDS	603	dlsT_2		COG0814	putative serine transporter
EFGH_01244	CDS	177	dlsT_3		COG0814	Serine transporter
EFGH_01245	CDS	1365	tdcG	4.3.1.17	COG1760	L-serine dehydratase TdcG
EFGH_01246	CDS	2295	tdcE	2.3.1.-	COG1882	PFL-like enzyme TdcE
EFGH_01247	CDS	1209	tdcD	2.7.2.15	COG0282	Propionate kinase
EFGH_01248	CDS	579	tdcC_1		COG0814	Threonine/serine transporter TdcC
EFGH_01249	CDS	786	tdcC_2		COG0814	Threonine/serine transporter TdcC
EFGH_01250	CDS	990	tdcB	4.3.1.19	COG1171	L-threonine dehydratase catabolic TdcB
EFGH_01251	CDS	939	tsaR			HTH-type transcriptional regulator TsaR
EFGH_01252	CDS	1146	garK_1	2.7.1.165	COG1929	Glycerate 2-kinase
EFGH_01253	CDS	891	garR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
EFGH_01254	CDS	771	garL	4.1.2.20	COG3836	5-keto-4-deoxy-D-glucarate aldolase
EFGH_01255	CDS	1572	garD	4.2.1.42	COG2721	Galactarate dehydratase (L-threo-forming)
EFGH_01256	CDS	948		2.7.1.101	COG0524	Tagatose kinase
EFGH_01257	CDS	834				hypothetical protein
EFGH_01258	CDS	855	gatY	4.1.2.40		D-tagatose-1,6-bisphosphate aldolase subunit GatY
EFGH_01259	CDS	915	lacC_2	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
EFGH_01260	CDS	1428	fruA_2		COG1299	PTS system fructose-specific EIIABC component
EFGH_01261	CDS	807				hypothetical protein
EFGH_01262	CDS	1002	gatZ_1		COG4573	D-tagatose-1,6-bisphosphate aldolase subunit GatZ
EFGH_01263	CDS	261	gatZ_2		COG4573	D-tagatose-1,6-bisphosphate aldolase subunit GatZ
EFGH_01264	CDS	465	gatA		COG1762	PTS system galactitol-specific EIIA component
EFGH_01265	CDS	285	gatB_2	2.7.1.200	COG3414	PTS system galactitol-specific EIIB component
EFGH_01266	CDS	1374	gatC_2		COG3775	PTS system galactitol-specific EIIC component
EFGH_01267	CDS	1044	gatD	1.1.1.251	COG1063	Galactitol 1-phosphate 5-dehydrogenase
EFGH_01268	CDS	774	srlR_1		COG1349	Glucitol operon repressor
EFGH_01269	CDS	864	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
EFGH_01270	CDS	2052	lpoA		COG3107	Penicillin-binding protein activator LpoA
EFGH_01271	CDS	396				hypothetical protein
EFGH_01272	CDS	591	diaA		COG0279	DnaA initiator-associating protein DiaA
EFGH_01273	CDS	576	osmY_2		COG2823	Osmotically-inducible protein Y
EFGH_01274	CDS	636				hypothetical protein
EFGH_01275	CDS	519	yhbO	3.1.2.-	COG0693	Protein/nucleic acid deglycase 2
EFGH_01276	CDS	444				hypothetical protein
EFGH_01277	CDS	318				hypothetical protein
EFGH_01278	CDS	504				hypothetical protein
EFGH_01279	CDS	525	ubiJ_1			Ubiquinone biosynthesis accessory factor UbiJ
EFGH_01280	CDS	996	yhbU	3.4.-.-	COG0826	putative protease YhbU
EFGH_01281	CDS	879				hypothetical protein
EFGH_01282	CDS	1008				hypothetical protein
EFGH_01283	CDS	1245	mtr		COG0814	Tryptophan-specific transport protein
EFGH_01284	CDS	1890	deaD	3.6.4.13	COG0513	ATP-dependent RNA helicase DeaD
EFGH_01285	CDS	885	nlpI		COG4785	Lipoprotein NlpI
EFGH_01286	CDS	2136	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
EFGH_01287	CDS	270	rpsO		COG0184	30S ribosomal protein S15
EFGH_01288	CDS	945	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
EFGH_01289	CDS	402	rbfA		COG0858	30S ribosome-binding factor
EFGH_01290	CDS	2679	infB		COG0532	Translation initiation factor IF-2
EFGH_01291	CDS	1503	nusA		COG0195	Transcription termination/antitermination protein NusA
EFGH_01292	CDS	453	rimP		COG0779	Ribosome maturation factor RimP
EFGH_01293	tRNA	77				tRNA-Met(cat)
EFGH_01294	CDS	1344	argG	6.3.4.5	COG0137	Argininosuccinate synthase
EFGH_01295	tRNA	87				tRNA-Leu(gag)
EFGH_01296	CDS	333	secG		COG1314	Protein-export membrane protein SecG
EFGH_01297	CDS	1338	glmM_2	5.4.2.10	COG1109	Phosphoglucosamine mutase
EFGH_01298	CDS	849	folP_1	2.5.1.15	COG0294	Dihydropteroate synthase
EFGH_01299	CDS	1944	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
EFGH_01300	CDS	627	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
EFGH_01301	CDS	333	yhbY		COG1534	RNA-binding protein YhbY
EFGH_01302	CDS	477	greA		COG0782	Transcription elongation factor GreA
EFGH_01303	CDS	102				hypothetical protein
EFGH_01304	CDS	1434	dacB	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacB
EFGH_01305	CDS	1173	obg	3.6.5.-	COG0536	GTPase Obg
EFGH_01306	CDS	966	yhbE		COG0697	putative inner membrane transporter YhbE
EFGH_01307	CDS	258	rpmA		COG0211	50S ribosomal protein L27
EFGH_01308	CDS	312	rplU		COG0261	50S ribosomal protein L21
EFGH_01309	CDS	972	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
EFGH_01310	CDS	288				hypothetical protein
EFGH_01311	CDS	1260	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
EFGH_01312	CDS	294	ibaG		COG5007	Acid stress protein IbaG
EFGH_01313	CDS	297	mlaB		COG3113	Intermembrane phospholipid transport system binding protein MlaB
EFGH_01314	CDS	636	mlaC		COG2854	Intermembrane phospholipid transport system binding protein MlaC
EFGH_01315	CDS	552	mlaD		COG1463	Intermembrane phospholipid transport system binding protein MlaD
EFGH_01316	CDS	783	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
EFGH_01317	CDS	813	mlaF	3.6.3.-	COG1127	Intermembrane phospholipid transport system ATP-binding protein MlaF
EFGH_01318	CDS	978	yrbG		COG0530	Inner membrane protein YrbG
EFGH_01319	CDS	987	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
EFGH_01320	CDS	567	kdsC	3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
EFGH_01321	CDS	576	lptC		COG3117	Lipopolysaccharide export system protein LptC
EFGH_01322	CDS	555	lptA		COG1934	Lipopolysaccharide export system protein LptA
EFGH_01323	CDS	726	lptB_2	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
EFGH_01324	CDS	1434	rpoN		COG1508	RNA polymerase sigma-54 factor
EFGH_01325	CDS	288	hpf		COG1544	Ribosome hibernation promoting factor
EFGH_01326	CDS	492	ptsN		COG1762	Nitrogen regulatory protein
EFGH_01327	CDS	855	rapZ		COG1660	RNase adapter protein RapZ
EFGH_01328	CDS	273	ptsO		COG1925	Phosphocarrier protein NPr
EFGH_01329	CDS	633	yrbL			putative protein YrbL
EFGH_01330	CDS	729	mtgA	2.4.1.129	COG0744	Biosynthetic peptidoglycan transglycosylase
EFGH_01331	CDS	654	elbB	4.2.1.-	COG3155	Glyoxalase ElbB
EFGH_01332	CDS	2337	arcB	2.7.13.3	COG0642	Aerobic respiration control sensor protein ArcB
EFGH_01333	CDS	930				hypothetical protein
EFGH_01334	CDS	4461	gltB	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
EFGH_01335	CDS	1419	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
